RawMessage	MessageCategory	|Count	:Count	last|	[anim]	[block]	[broken]	[consumed]	[damage]	[eat]	[fail]	[fatigue]	[from]	[fromitem]	[identify]	[miss]	[move]	[msg]	[notarget]	[of]	[partiallytrapped]	[silent]	[source]	[spread]	[still]	[true]	[upkeep]	[weak]	[weaken]	[wisher]	Generation
|-damage|p1a: Hitmonchan|20/224|[from] ability: Iron Barbs|[of] p2b: Ferrothorn	-damage	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|move|p2a: Flygon|Outrage|p1b: Lapras|[from]lockedmove	move	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-start|p2a: Flygon|confusion|[fatigue]	-start	4	1	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-activate|p2a: Flygon|confusion	-activate	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-enditem|p2b: Archeops|Flying Gem|[from] gem	-enditem	4	1	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-sethp|p2a: Primeape|95/100|[from] move: Pain Split|[silent]	-sethp	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	5
|-sethp|p1b: Rotom|226/226|[from] move: Pain Split	-sethp	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-weather|RainDance	-weather	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-hitcount|p1b: Hariyama|5	-hitcount	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-prepare|p1a: Sunflora|Solar Beam	-prepare	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
"|request|{""active"":[{""moves"":[{""move"":""Solar Beam"",""id"":""solarbeam""}],""trapped"":true},{""moves"":[{""move"":""Sucker Punch"",""id"":""suckerpunch"",""pp"":7,""maxpp"":8,""target"":""normal"",""disabled"":false},{""move"":""Howl"",""id"":""howl"",""pp"":64,""maxpp"":64,""target"":""self"",""disabled"":false},{""move"":""Crunch"",""id"":""crunch"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false},{""move"":""Fire Fang"",""id"":""firefang"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Sunflora"",""details"":""Sunflora, L95, F"",""condition"":""199/296"",""active"":true,""stats"":{""atk"":147,""def"":158,""spa"":253,""spd"":215,""spe"":111},""moves"":[""solarbeam"",""encore"",""sunnyday"",""earthpower""],""baseAbility"":""chlorophyll"",""item"":""lifeorb"",""pokeball"":""pokeball""},{""ident"":""p1: Mightyena"",""details"":""Mightyena, L91, F"",""condition"":""248/275"",""active"":true,""stats"":{""atk"":216,""def"":179,""spa"":161,""spd"":161,""spe"":179},""moves"":[""suckerpunch"",""howl"",""crunch"",""firefang""],""baseAbility"":""intimidate"",""item"":""lifeorb"",""pokeball"":""pokeball""},{""ident"":""p1: Medicham"",""details"":""Medicham, L84, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":149,""def"":174,""spa"":149,""spd"":174,""spe"":183},""moves"":[""thunderpunch"",""highjumpkick"",""trick"",""icepunch""],""baseAbility"":""purepower"",""item"":""choicescarf"",""pokeball"":""pokeball""},{""ident"":""p1: Ludicolo"",""details"":""Ludicolo, L86, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":125,""def"":170,""spa"":204,""spd"":221,""spe"":170},""moves"":[""icebeam"",""raindance"",""hydropump"",""gigadrain""],""baseAbility"":""swiftswim"",""item"":""lifeorb"",""pokeball"":""pokeball""},{""ident"":""p1: Ursaring"",""details"":""Ursaring, L86, F"",""condition"":""295/295"",""active"":false,""stats"":{""atk"":273,""def"":178,""spa"":178,""spd"":178,""spe"":144},""moves"":[""swordsdance"",""earthquake"",""closecombat"",""facade""],""baseAbility"":""quickfeet"",""item"":""toxicorb"",""pokeball"":""pokeball""},{""ident"":""p1: Manectric"",""details"":""Manectric, L84, F"",""condition"":""255/255"",""active"":false,""stats"":{""atk"":131,""def"":149,""spa"":225,""spd"":149,""spe"":225},""moves"":[""voltswitch"",""overheat"",""switcheroo"",""thunderbolt""],""baseAbility"":""lightningrod"",""item"":""choicescarf"",""pokeball"":""pokeball""}]},""rqid"":16}"	request	2	125	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-heal|p2b: Lapras|100/100|[from] ability: Water Absorb|[of] p1b: Floatzel	-heal	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|-anim|p1a: Sunflora|Solar Beam|p2b: Simipour	-anim	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-item|p2b: Sawk|Leftovers|[from] ability: Frisk|[of] p1a: Furret	-item	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|-curestatus|p1b: Azumarill|slp|[msg]	-curestatus	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	5
|-ability|p1b: Porygon2|Pressure|[from] ability: Trace|[of] p2b: Vespiquen	-ability	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|-hint|Fake Out only works on your first turn out.	-hint	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-enditem|p2a: Linoone|Sitrus Berry|[eat]	-enditem	4	1	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-end|p2a: Regigigas|Slow Start|[silent]	-end	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	5
|-sideend|p2: colress-gpt-test1|Stealth Rock|[from] move: Rapid Spin|[of] p2a: Cryogonal	-sideend	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|move|p1b: Glaceon|Hidden Power|p2: Stantler|[notarget]	move	5	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	5
"|request|{""active"":[{""moves"":[{""move"":""Rock Blast"",""id"":""rockblast"",""pp"":11,""maxpp"":16,""target"":""normal"",""disabled"":false},{""move"":""U-turn"",""id"":""uturn"",""pp"":32,""maxpp"":32,""target"":""normal"",""disabled"":true},{""move"":""Tail Slap"",""id"":""tailslap"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":true},{""move"":""Bullet Seed"",""id"":""bulletseed"",""pp"":48,""maxpp"":48,""target"":""normal"",""disabled"":true}]},{""moves"":[{""move"":""Roost"",""id"":""roost"",""pp"":16,""maxpp"":16,""target"":""self"",""disabled"":false},{""move"":""Bullet Punch"",""id"":""bulletpunch"",""pp"":48,""maxpp"":48,""target"":""normal"",""disabled"":false},{""move"":""Swords Dance"",""id"":""swordsdance"",""pp"":48,""maxpp"":48,""target"":""self"",""disabled"":false},{""move"":""Bug Bite"",""id"":""bugbite"",""pp"":32,""maxpp"":32,""target"":""normal"",""disabled"":false}],""maybeTrapped"":true}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Cinccino"",""details"":""Cinccino, L81, F"",""condition"":""202/254"",""active"":true,""stats"":{""atk"":201,""def"":144,""spa"":152,""spd"":144,""spe"":233},""moves"":[""rockblast"",""uturn"",""tailslap"",""bulletseed""],""baseAbility"":""skilllink"",""item"":""choiceband"",""pokeball"":""pokeball""},{""ident"":""p1: Scizor"",""details"":""Scizor, L80, F"",""condition"":""213/243"",""active"":true,""stats"":{""atk"":254,""def"":206,""spa"":134,""spd"":174,""spe"":150},""moves"":[""roost"",""bulletpunch"",""swordsdance"",""bugbite""],""baseAbility"":""technician"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Glaceon"",""details"":""Glaceon, L90, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":115,""def"":249,""spa"":284,""spd"":221,""spe"":168},""moves"":[""hiddenpowerground"",""protect"",""toxic"",""icebeam""],""baseAbility"":""icebody"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Shedinja"",""details"":""Shedinja, L90"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":213,""def"":132,""spa"":105,""spd"":105,""spe"":123},""moves"":[""shadowsneak"",""shadowclaw"",""willowisp"",""xscissor""],""baseAbility"":""wonderguard"",""item"":""focussash"",""pokeball"":""pokeball""},{""ident"":""p1: Banette"",""details"":""Banette, L92, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":264,""def"":172,""spa"":205,""spd"":168,""spe"":172},""moves"":[""shadowsneak"",""pursuit"",""willowisp"",""shadowclaw""],""baseAbility"":""insomnia"",""item"":""lifeorb"",""pokeball"":""pokeball""},{""ident"":""p1: Probopass"",""details"":""Probopass, L86, F"",""condition"":""243/243"",""active"":false,""stats"":{""atk"":99,""def"":299,""spa"":178,""spd"":307,""spe"":118},""moves"":[""stealthrock"",""powergem"",""voltswitch"",""toxic""],""baseAbility"":""magnetpull"",""item"":""airballoon"",""pokeball"":""pokeball""}]},""rqid"":24}"	request	2	147	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-activate|p2b: Beheeyem|move: Trick|[of] p1a: Emolga	-activate	4	3	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|-item|p1a: Emolga|Choice Specs|[from] move: Trick	-item	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-enditem|p2b: Beheeyem|Choice Specs|[silent]|[from] move: Trick	-enditem	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	5
|move|p1b: Cherrim|Earthquake|p2a: Giratina|[from]move: Nature Power|[spread] p1a,p2b	move	6	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	5
|-activate|p2b: Sudowoodo|item: Custap Berry|[consumed]	-activate	4	2	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|move|p2b: Venusaur|Earthquake|p1a: Exeggutor|[from]move: Nature Power	move	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|-clearnegativeboost|p2b: Gorebyss|[silent]	-clearnegativeboost	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	5
|-fieldstart|move: Trick Room|[of] p1b: Musharna	-fieldstart	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	5
|-fieldend|move: Trick Room	-fieldend	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
|move|p2b: Xatu|Toxic|p1a: Noctowl|[from]ability: Magic Bounce|[miss]	move	6	3	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
"|request|{""active"":[{""moves"":[{""move"":""Struggle"",""id"":""struggle"",""target"":""randomNormal"",""disabled"":false}]},{""moves"":[{""move"":""Protect"",""id"":""protect"",""pp"":0,""maxpp"":16,""target"":""self"",""disabled"":true},{""move"":""Toxic Spikes"",""id"":""toxicspikes"",""pp"":20,""maxpp"":32,""target"":""foeSide"",""disabled"":false},{""move"":""Scald"",""id"":""scald"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false},{""move"":""Giga Drain"",""id"":""gigadrain"",""pp"":16,""maxpp"":16,""target"":""normal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Primeape"",""details"":""Primeape, L86, F"",""condition"":""189/252"",""active"":true,""stats"":{""atk"":230,""def"":152,""spa"":152,""spd"":170,""spe"":213},""moves"":[""closecombat"",""uturn"",""icepunch"",""stoneedge""],""baseAbility"":""defiant"",""item"":""choicescarf"",""pokeball"":""pokeball""},{""ident"":""p1: Tentacruel"",""details"":""Tentacruel, L80, M"",""condition"":""143/259"",""active"":true,""stats"":{""atk"":117,""def"":150,""spa"":174,""spd"":238,""spe"":206},""moves"":[""protect"",""toxicspikes"",""scald"",""gigadrain""],""baseAbility"":""clearbody"",""item"":""blacksludge"",""pokeball"":""pokeball""},{""ident"":""p1: Blaziken"",""details"":""Blaziken, L76, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":226,""def"":150,""spa"":211,""spd"":150,""spe"":166},""moves"":[""flareblitz"",""highjumpkick"",""swordsdance"",""stoneedge""],""baseAbility"":""speedboost"",""item"":""lifeorb"",""pokeball"":""pokeball""},{""ident"":""p1: Simisear"",""details"":""Simisear, L87, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":175,""def"":159,""spa"":220,""spd"":159,""spe"":225},""moves"":[""nastyplot"",""substitute"",""grassknot"",""fireblast""],""baseAbility"":""blaze"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Latios"",""details"":""Latios, L72, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":134,""def"":157,""spa"":229,""spd"":200,""spe"":200},""moves"":[""calmmind"",""dracometeor"",""psyshock"",""roost""],""baseAbility"":""levitate"",""item"":""souldew"",""pokeball"":""pokeball""},{""ident"":""p1: Slowbro"",""details"":""Slowbro, L82, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":128,""def"":228,""spa"":211,""spd"":178,""spe"":96},""moves"":[""icebeam"",""calmmind"",""psyshock"",""scald""],""baseAbility"":""regenerator"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""rqid"":76}"	request	2	126	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5
